city,temperature,humidity,wind_speed,pm2_5,pm10,co,no2,o3,last_updated,timestamp
London,10.0,87,19.1,6.29,12.765,268.25,16.095,54.0,2024-12-02 05:30,05:34:38
London,10.0,87,19.1,6.29,12.765,268.25,16.095,54.0,2024-12-02 05:30,05:44:39
London,10.0,87,19.1,6.29,12.765,268.25,16.095,54.0,2024-12-02 05:45,05:54:43
London,10.1,87,18.7,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:00,06:04:45
London,10.1,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:00,06:14:45
London,9.1,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:15,06:24:46
London,9.1,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:30,06:34:46
London,9.1,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:30,06:44:46
London,9.1,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:30,06:54:47
London,9.0,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:45,07:04:47
London,9.0,87,17.3,7.4,11.84,273.8,18.13,50.0,2024-12-02 06:45,07:14:47
London,9.0,87,16.2,7.77,13.875,290.45,28.305,47.0,2024-12-02 07:15,07:24:48
London,9.1,87,16.2,7.77,13.875,290.45,28.305,47.0,2024-12-02 07:30,07:34:48
London,9.1,87,16.2,7.77,13.875,290.45,28.305,47.0,2024-12-02 07:30,07:44:48
London,9.1,87,16.2,7.77,13.875,290.45,28.305,47.0,2024-12-02 07:45,07:54:48
London,9.4,87,16.2,7.77,13.875,290.45,28.305,47.0,2024-12-02 07:45,08:04:49
London,9.4,87,15.8,7.585,14.43,312.65,43.475,38.0,2024-12-02 08:00,08:14:49
London,8.4,93,15.8,7.585,14.43,312.65,43.475,38.0,2024-12-02 08:15,08:24:53
London,8.4,93,15.8,7.585,14.43,312.65,43.475,38.0,2024-12-02 08:30,08:34:53
London,8.4,93,15.8,7.585,14.43,312.65,43.475,38.0,2024-12-02 08:30,08:44:54
London,8.3,93,15.8,7.585,14.43,312.65,43.475,38.0,2024-12-02 08:45,08:54:54
London,8.1,93,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:15,09:04:54
London,8.1,93,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:00,09:14:54
London,9.3,87,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:15,09:24:55
London,9.4,87,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:30,09:34:57
London,9.4,87,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:30,09:44:58
London,9.2,87,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:45,09:54:58
London,9.4,87,15.1,6.29,12.58,316.35,48.84,42.0,2024-12-02 10:00,10:04:58
London,9.4,87,15.5,7.03,12.95,310.8,49.395,39.0,2024-12-02 09:45,10:14:58
London,9.2,87,15.1,6.29,12.58,316.35,48.84,42.0,2024-12-02 10:15,10:24:59
London,10.2,82,15.1,6.29,12.58,316.35,48.84,42.0,2024-12-02 10:30,10:34:59
London,10.2,82,15.1,6.29,12.58,316.35,48.84,42.0,2024-12-02 10:30,10:45:05
London,10.3,82,15.1,6.29,12.58,316.35,48.84,42.0,2024-12-02 10:45,10:55:05
London,10.1,82,16.6,6.105,12.395,325.6,44.03,41.0,2024-12-02 11:00,11:05:05
London,10.1,82,16.6,6.105,12.395,325.6,44.03,41.0,2024-12-02 11:00,11:15:05
London,10.3,82,16.6,6.105,12.395,325.6,44.03,41.0,2024-12-02 11:30,11:25:06
London,11.4,71,16.6,6.105,12.395,325.6,44.03,41.0,2024-12-02 11:30,11:35:08
London,11.4,71,16.6,6.105,12.395,325.6,44.03,41.0,2024-12-02 11:30,11:45:09
London,11.2,71,16.2,4.81,10.915,310.8,31.265,58.0,2024-12-02 11:45,11:55:09
London,11.2,71,18.4,4.07,9.065,301.55,23.68,61.0,2024-12-02 12:00,12:05:12
London,8.2,87,16.2,4.81,10.915,310.8,31.265,58.0,2024-12-02 11:45,12:15:13
London,10.4,76,18.4,4.07,9.065,301.55,23.68,61.0,2024-12-02 12:15,12:25:13
London,10.3,76,18.4,4.07,9.065,301.55,23.68,61.0,2024-12-02 12:15,12:35:13
London,10.3,76,18.4,4.07,9.065,301.55,23.68,61.0,2024-12-02 12:30,12:45:14
London,10.4,76,18.4,4.07,9.065,301.55,23.68,61.0,2024-12-02 12:30,12:55:14
London,10.2,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:00,13:05:14
London,10.2,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:00,13:15:14
London,10.4,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:15,13:25:15
London,10.3,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:30,13:35:15
London,10.3,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:45,13:45:16
London,10.3,76,19.4,4.44,8.325,294.15,21.46,64.0,2024-12-02 13:45,13:55:16
London,10.0,76,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:00,14:05:16
London,10.0,76,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:00,14:15:17
London,10.3,71,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:15,14:25:17
London,10.4,71,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:30,14:35:17
London,10.4,71,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:15,14:45:17
London,10.1,71,20.5,4.995,8.325,296.0,24.975,62.0,2024-12-02 14:45,14:55:18
London,10.3,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:00,15:05:18
London,10.3,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:00,15:15:18
London,10.1,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:15,15:25:19
London,9.2,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:15,15:35:19
London,9.2,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:30,15:45:23
London,9.4,71,20.2,5.18,8.325,299.7,28.12,61.0,2024-12-02 15:45,15:55:24
London,8.2,76,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:00,16:05:24
London,9.2,71,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:00,16:15:24
London,9.4,71,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:15,16:25:28
London,9.2,71,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:15,16:35:34
London,9.2,71,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:30,16:45:35
London,9.0,71,19.8,6.105,11.47,320.05,32.005,48.0,2024-12-02 16:45,16:55:35
London,9.3,71,18.4,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:00,17:05:35
London,9.3,71,18.4,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:15,17:15:44
London,9.0,71,18.4,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:00,17:25:44
London,9.2,71,18.4,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:15,17:35:45
London,9.2,71,17.6,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:45,17:45:45
London,9.2,71,17.6,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:45,17:55:45
London,9.1,71,16.6,8.14,15.355,327.45,41.81,49.0,2024-12-02 18:00,18:05:48
London,9.1,71,17.6,7.4,12.58,316.35,35.335,45.0,2024-12-02 17:45,18:15:48
London,8.3,76,16.6,8.14,15.355,327.45,41.81,49.0,2024-12-02 18:00,18:25:48
London,8.4,81,16.6,8.14,15.355,327.45,41.81,49.0,2024-12-02 18:30,18:35:49
London,8.4,81,16.6,8.14,15.355,327.45,41.81,49.0,2024-12-02 18:15,18:45:53
London,8.0,81,16.6,8.14,15.355,327.45,41.81,49.0,2024-12-02 18:45,18:55:54
London,8.4,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:00,19:05:54
London,8.4,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:15,19:15:54
London,8.3,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:15,19:25:54
London,8.3,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:30,19:35:55
London,8.3,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:45,19:45:55
London,8.3,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:45,19:55:55
London,8.4,81,15.8,9.435,17.205,331.15,34.225,49.0,2024-12-02 19:45,20:05:56
London,8.2,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:15,20:15:56
London,8.2,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:15,20:25:56
London,8.2,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:30,20:35:57
London,8.2,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:15,20:45:57
London,8.1,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:45,20:55:57
London,8.2,87,16.2,10.175,16.65,329.3,31.635,48.0,2024-12-02 20:45,21:05:57
London,8.2,87,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:15,21:15:58
London,7.3,100,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:15,21:25:58
London,7.1,100,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:15,21:35:58
London,7.1,100,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:45,21:45:58
London,7.1,93,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:45,21:55:59
London,7.1,93,16.9,11.655,18.13,336.7,39.405,46.0,2024-12-02 21:45,22:05:59
London,7.1,93,16.9,12.765,21.09,345.95,40.7,43.0,2024-12-02 22:15,22:16:04
London,7.4,93,16.9,12.765,21.09,345.95,40.7,43.0,2024-12-02 22:15,22:26:04
London,7.3,93,16.9,12.765,21.09,345.95,40.7,43.0,2024-12-02 22:15,22:36:05
London,7.3,93,16.9,12.765,21.09,345.95,40.7,43.0,2024-12-02 22:45,22:46:05
London,7.0,87,16.9,12.765,21.09,345.95,40.7,43.0,2024-12-02 22:45,22:56:05
London,7.1,87,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:00,23:06:06
London,7.1,87,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:15,23:16:07
London,6.0,93,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:15,23:26:07
London,6.3,93,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:30,23:36:07
London,6.3,93,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:30,23:46:08
London,6.3,87,15.8,12.395,21.46,338.55,33.115,45.0,2024-12-02 23:30,23:56:09
London,6.3,87,14.4,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:00,00:06:09
London,5.3,93,14.4,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:00,00:16:14
London,5.3,93,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:15,00:26:14
London,5.4,93,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:15,00:36:14
London,5.3,93,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:45,00:46:15
London,5.3,93,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:45,00:56:15
London,5.1,93,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 00:45,01:06:16
London,4.2,100,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:15,01:16:16
London,4.2,100,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:00,01:26:17
London,4.2,100,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:30,01:36:17
London,6.2,87,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:45,01:46:19
London,6.2,87,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:45,01:56:19
London,6.3,87,12.2,13.875,23.495,344.1,27.38,39.0,2024-12-03 01:45,02:06:22
London,6.1,87,11.5,14.8,24.79,344.1,27.38,36.0,2024-12-03 02:15,02:16:24
London,6.1,87,11.5,14.8,24.79,344.1,27.38,36.0,2024-12-03 02:15,02:26:24
London,6.3,87,11.5,14.8,24.79,344.1,27.38,36.0,2024-12-03 02:15,02:36:24
London,6.3,87,11.5,14.8,24.79,344.1,27.38,36.0,2024-12-03 02:30,02:46:24
London,6.1,81,11.5,14.8,24.79,344.1,27.38,36.0,2024-12-03 02:45,02:56:25
London,6.1,81,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:00,03:06:25
London,6.4,87,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:15,03:16:27
London,6.4,87,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:15,03:26:28
London,6.3,87,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:30,03:36:28
London,6.1,81,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:30,03:46:28
London,6.1,81,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:45,03:56:29
London,6.2,81,10.4,15.725,24.975,349.65,27.195,35.0,2024-12-03 03:45,04:06:29
London,6.0,81,9.0,15.91,25.715,347.8,26.27,37.0,2024-12-03 04:00,04:16:34
London,6.0,81,9.0,15.91,25.715,347.8,26.27,37.0,2024-12-03 04:00,04:26:34
London,6.1,81,9.0,15.91,25.715,347.8,26.27,37.0,2024-12-03 04:30,04:36:34
London,5.2,87,9.0,15.91,25.715,347.8,26.27,37.0,2024-12-03 04:30,04:46:35
London,5.2,87,9.0,15.91,25.715,347.8,26.27,37.0,2024-12-03 04:45,04:56:35
London,5.2,87,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:00,05:06:35
London,5.2,87,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:15,05:16:36
London,5.2,87,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:15,05:26:36
London,5.1,87,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:30,05:36:36
London,5.0,93,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:45,05:46:36
London,5.0,93,8.3,15.91,27.01,347.8,28.49,34.0,2024-12-03 05:45,05:56:37
London,5.3,93,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:00,06:06:37
London,5.1,93,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:15,06:16:37
London,5.1,93,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:15,06:26:38
London,5.3,87,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:30,06:36:38
London,5.1,87,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:45,06:46:38
London,5.1,87,7.6,16.095,27.935,349.65,37.74,30.0,2024-12-03 06:45,06:56:38
London,5.1,87,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:00,07:06:44
London,5.3,93,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:15,07:16:44
London,5.3,93,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:15,07:26:44
London,5.4,87,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:30,07:36:44
London,5.0,87,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:30,07:46:45
London,5.0,87,6.5,18.13,29.785,370.0,72.705,10.0,2024-12-03 07:30,07:56:45
London,5.3,87,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:15,08:06:46
London,5.0,93,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:15,08:16:46
London,5.0,93,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:15,08:26:46
London,5.3,87,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:15,08:36:46
London,5.2,87,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:45,08:46:47
London,5.2,87,3.6,23.31,32.56,416.25,96.015,3.0,2024-12-03 08:45,08:56:47
London,5.1,87,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:00,09:06:47
London,5.4,93,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:15,09:16:48
London,5.4,93,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:15,09:26:48
London,4.3,100,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:30,09:36:48
London,5.2,93,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:45,09:46:48
London,5.2,93,3.6,25.53,37.925,479.15,98.05,3.0,2024-12-03 09:45,09:56:49
London,5.2,93,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:00,10:06:49
London,6.3,87,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:00,10:16:53
London,6.3,87,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:00,10:26:53
London,6.3,87,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:30,10:36:54
London,6.1,87,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:45,10:46:54
London,6.1,87,4.3,27.565,40.515,493.95,96.385,8.0,2024-12-03 10:45,10:56:55
London,6.1,87,4.0,24.05,42.735,469.9,89.725,16.0,2024-12-03 11:15,11:06:55
London,7.2,81,4.0,24.05,42.735,469.9,89.725,16.0,2024-12-03 11:15,11:16:55
London,7.2,81,4.0,24.05,42.735,469.9,89.725,16.0,2024-12-03 11:15,11:26:56
London,8.3,71,4.0,24.05,42.735,469.9,89.725,16.0,2024-12-03 11:30,11:36:56
London,8.1,71,6.1,24.05,39.22,442.15,76.035,23.0,2024-12-03 11:30,11:46:56
London,8.1,71,6.1,24.05,39.22,442.15,76.035,23.0,2024-12-03 11:30,11:56:56
London,8.1,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:15,12:06:57
London,8.1,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:15,12:16:57
London,8.1,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:00,12:26:57
London,8.2,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:15,12:36:58
London,8.4,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:30,12:46:58
London,8.4,71,5.4,21.46,38.11,434.75,69.93,25.0,2024-12-03 12:45,12:56:58
London,8.3,71,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:00,13:06:59
London,8.2,76,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:00,13:16:59
London,8.2,76,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:00,13:27:13
London,8.0,71,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:15,13:37:14
London,8.0,71,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:30,13:47:14
London,8.0,71,4.3,20.35,34.965,432.9,69.745,29.0,2024-12-03 13:30,13:57:25
London,8.0,71,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:00,14:07:25
London,8.1,71,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:15,14:17:26
London,8.1,71,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:00,14:27:26
London,7.2,76,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:30,14:37:26
London,7.1,76,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:30,14:47:27
London,7.1,76,4.0,17.76,32.56,447.7,75.295,24.0,2024-12-03 14:45,14:57:27
London,7.3,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:00,15:07:28
London,7.3,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:15,15:17:28
London,7.3,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:00,15:27:28
London,7.1,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:15,15:37:28
London,7.0,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:45,15:47:29
London,7.0,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:30,15:57:33
London,7.0,76,3.6,19.24,35.52,481.0,89.54,18.0,2024-12-03 15:45,16:07:34
London,7.2,76,4.0,24.42,41.81,558.7,104.525,3.0,2024-12-03 16:00,16:17:34
London,7.2,76,4.0,24.42,41.81,558.7,104.525,3.0,2024-12-03 16:15,16:27:34
London,5.3,81,4.0,24.42,41.81,558.7,104.525,3.0,2024-12-03 16:15,16:37:35
London,5.3,81,4.0,24.42,41.81,558.7,104.525,3.0,2024-12-03 16:30,16:47:35
London,5.3,81,4.0,24.42,41.81,558.7,104.525,3.0,2024-12-03 16:45,16:57:35
London,5.4,81,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:00,17:07:36
London,5.2,87,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:00,17:17:36
London,5.2,87,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:15,17:27:42
London,4.0,87,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:30,17:37:53
London,4.4,87,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:45,17:47:53
London,4.4,87,5.0,31.635,50.135,660.45,118.77,0.0,2024-12-03 17:45,17:57:53
London,4.1,87,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:00,18:07:53
London,4.1,87,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:00,18:17:54
London,4.1,87,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:15,18:27:54
London,4.3,93,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:45,18:37:54
London,4.2,93,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:45,18:47:55
London,4.2,93,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:45,18:57:55
London,4.2,93,4.0,35.705,58.46,701.15,125.8,0.0,2024-12-03 18:45,19:07:55
London,4.2,93,4.7,36.075,58.645,699.3,126.725,0.0,2024-12-03 19:15,19:18:01
London,4.2,93,4.7,36.075,58.645,699.3,126.725,0.0,2024-12-03 19:15,19:28:04
London,5.4,87,4.7,36.075,58.645,699.3,126.725,0.0,2024-12-03 19:30,19:38:26
London,5.1,87,4.7,36.075,58.645,699.3,126.725,0.0,2024-12-03 19:45,19:48:28
London,5.1,87,4.7,36.075,58.645,699.3,126.725,0.0,2024-12-03 19:45,19:58:28
London,5.3,87,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:00,20:08:29
London,5.4,87,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:15,20:18:29
London,5.4,87,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:15,20:28:44
London,4.0,93,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:30,20:38:44
London,4.1,93,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:45,20:48:45
London,4.1,93,4.0,35.52,51.06,662.3,121.545,0.0,2024-12-03 20:45,20:58:46
London,4.3,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:00,21:08:46
London,4.3,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:15,21:18:46
London,4.3,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:30,21:28:46
London,3.1,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:30,21:38:47
London,3.2,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:30,21:48:54
London,3.2,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:45,21:59:03
London,3.0,93,4.7,35.705,51.615,625.3,114.885,1.0,2024-12-03 21:45,22:09:30
London,2.1,93,5.4,35.52,52.91,603.1,107.485,1.0,2024-12-03 22:00,22:19:34
London,2.1,93,5.4,35.52,52.91,603.1,107.485,1.0,2024-12-03 22:15,22:29:35
London,2.1,93,5.4,35.52,52.91,603.1,107.485,1.0,2024-12-03 22:30,22:39:37
London,2.2,93,5.4,35.52,52.91,603.1,107.485,1.0,2024-12-03 22:45,22:49:38
London,2.2,93,5.4,35.52,52.91,603.1,107.485,1.0,2024-12-03 22:45,22:59:38
London,2.2,93,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:00,23:09:38
London,2.0,93,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:15,23:19:39
London,2.0,93,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:15,23:29:39
London,3.2,87,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:15,23:39:43
London,3.3,93,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:45,23:49:43
London,3.3,93,5.8,34.595,49.95,575.35,93.98,4.0,2024-12-03 23:45,23:59:43
London,3.0,93,5.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:00,00:09:45
London,2.4,100,5.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:15,00:19:46
London,2.4,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:00,00:29:47
London,2.4,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:30,00:39:47
London,2.2,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:45,00:49:48
London,2.2,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 00:45,00:59:48
London,2.3,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:00,01:09:48
London,3.2,93,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:30,01:19:48
London,3.2,93,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:15,01:29:49
London,2.1,93,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:30,01:39:49
London,1.1,93,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:45,01:49:53
London,1.1,93,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 01:30,01:59:53
London,1.1,93,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:00,02:09:54
London,2.0,93,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:00,02:19:54
London,2.0,93,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:15,02:29:58
London,2.2,93,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:30,02:39:58
London,2.1,100,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:30,02:49:58
London,2.1,100,6.5,19.055,31.08,419.95,62.715,17.0,2024-12-04 02:45,02:59:58
London,2.4,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:00,03:09:59
London,2.2,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:30,03:20:08
London,2.2,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:15,03:30:08
London,2.1,100,6.8,23.865,36.63,469.9,70.67,15.0,2024-12-04 03:30,03:40:08
London,2.3,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:45,03:50:09
London,2.3,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:45,04:00:12
London,2.3,100,6.1,15.91,26.085,382.95,59.2,19.0,2024-12-04 03:45,04:10:13
London,3.4,100,8.6,15.17,22.385,364.45,55.315,21.0,2024-12-04 04:15,04:20:16
London,3.4,100,8.6,15.17,22.385,364.45,55.315,21.0,2024-12-04 04:15,04:30:16
London,3.2,100,8.6,15.17,22.385,364.45,55.315,21.0,2024-12-04 04:30,04:40:16
London,3.3,100,8.6,15.17,22.385,364.45,55.315,21.0,2024-12-04 04:45,04:50:16
